"วันที่"|"สัญชาติ"|"จำนวน"
"2025-12-09"|"CHN"|"1"
"2025-12-09"|"CHN"|"1"
"2025-12-09"|"CHN"|"1"
"2025-12-09"|"IND"|"1"
"2025-12-09"|"IND"|"1"
"2025-12-09"|"HKG"|"1"
"2025-12-09"|"CHN"|"1"
"2025-12-09"|"CHN"|"1"
"2025-12-09"|"CHN"|"1"
"2025-12-09"|"CHN"|"1"
"2025-12-09"|"CHN"|"1"
"2025-12-09"|"TUR"|"1"
"2025-12-09"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"AUS"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"GBR"|"1"
"2025-12-10"|"GBR"|"1"
"2025-12-10"|"GBR"|"1"
"2025-12-10"|"GBR"|"1"
"2025-12-10"|"GBR"|"1"
"2025-12-10"|"GBR"|"1"
"2025-12-10"|"GBR"|"1"
"2025-12-10"|"GBR"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"MMR"|"1"
"2025-12-10"|"MMR"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"USA"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"KOR"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"CHN"|"1"
"2025-12-10"|"KOR"|"1"
"2025-12-10"|"KOR"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"ISR"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"USA"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"HKG"|"1"
"2025-12-11"|"USA"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"ZAF"|"1"
"2025-12-11"|"USA"|"1"
"2025-12-11"|"SGP"|"1"
"2025-12-11"|"SGP"|"1"
"2025-12-11"|"SGP"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"AUS"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"BGD"|"1"
"2025-12-11"|"USA"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"GBR"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHE"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"CHN"|"1"
"2025-12-11"|"JPN"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"USA"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-11"|"KOR"|"1"
"2025-12-12"|"TWN"|"1"
"2025-12-12"|"USA"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"HKG"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CAN"|"1"
"2025-12-12"|"CAN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"BRA"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"HKG"|"1"
"2025-12-12"|"HKG"|"1"
"2025-12-12"|"TWN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"MMR"|"1"
"2025-12-12"|"MMR"|"1"
"2025-12-12"|"MMR"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-12"|"MMR"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"USA"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"USA"|"1"
"2025-12-12"|"USA"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"ZAF"|"1"
"2025-12-12"|"ZAF"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"CHN"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-12"|"KOR"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"GBR"|"1"
"2025-12-13"|"GBR"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"HKG"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"PRT"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"SGP"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"JPN"|"1"
"2025-12-13"|"MMR"|"1"
"2025-12-13"|"MMR"|"1"
"2025-12-13"|"MMR"|"1"
"2025-12-13"|"MMR"|"1"
"2025-12-13"|"AUS"|"1"
"2025-12-13"|"AUS"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"MMR"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"GBR"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"TWN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"AUS"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"USA"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"ITA"|"1"
"2025-12-13"|"ITA"|"1"
"2025-12-13"|"ITA"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"CHN"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"KOR"|"1"
"2025-12-13"|"CAN"|"1"
"2025-12-14"|"FRA"|"1"
"2025-12-14"|"FRA"|"1"
"2025-12-14"|"FRA"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"KOR"|"1"
"2025-12-14"|"KOR"|"1"
"2025-12-14"|"GBR"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"USA"|"1"
"2025-12-14"|"MMR"|"1"
"2025-12-14"|"MMR"|"1"
"2025-12-14"|"BRA"|"1"
"2025-12-14"|"PHL"|"1"
"2025-12-14"|"AUS"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"GBR"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"USA"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"MMR"|"1"
"2025-12-14"|"JPN"|"1"
"2025-12-14"|"JPN"|"1"
"2025-12-14"|"AUS"|"1"
"2025-12-14"|"USA"|"1"
"2025-12-14"|"CHE"|"1"
"2025-12-14"|"USA"|"1"
"2025-12-14"|"GBR"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"DEU"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"KOR"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"KOR"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"KOR"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"KOR"|"1"
"2025-12-14"|"KOR"|"1"
"2025-12-14"|"KOR"|"1"
"2025-12-14"|"CHN"|"1"
"2025-12-14"|"USA"|"1"
"2025-12-14"|"PHL"|"1"
"2025-12-14"|"PHL"|"1"
"2025-12-14"|"PHL"|"1"
"2025-12-14"|"PHL"|"1"
"2025-12-14"|"PHL"|"1"
"2025-12-14"|"PHL"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"GBR"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"PAK"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"USA"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"USA"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"USA"|"1"
"2025-12-15"|"FRA"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"MMR"|"1"
"2025-12-15"|"MMR"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"JPN"|"1"
"2025-12-15"|"AUS"|"1"
"2025-12-15"|"AUS"|"1"
"2025-12-15"|"AUS"|"1"
"2025-12-15"|"AUS"|"1"
"2025-12-15"|"MMR"|"1"
"2025-12-15"|"MMR"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"USA"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CAN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"USA"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"USA"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-15"|"HKG"|"1"
"2025-12-15"|"USA"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"KOR"|"1"
"2025-12-15"|"CHN"|"1"
"2025-12-16"|"GBR"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"PAK"|"1"
"2025-12-16"|"DEU"|"1"
"2025-12-16"|"USA"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"JPN"|"1"
"2025-12-16"|"JPN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"PRT"|"1"
"2025-12-16"|"USA"|"1"
"2025-12-16"|"HKG"|"1"
"2025-12-16"|"MMR"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"MMR"|"1"
"2025-12-16"|"MMR"|"1"
"2025-12-16"|"KOR"|"1"
"2025-12-16"|"VNM"|"1"
"2025-12-16"|"CAN"|"1"
"2025-12-16"|"AUS"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"IND"|"1"
"2025-12-16"|"FRA"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
"2025-12-16"|"CHN"|"1"
